Total number of processed triples: 428


Time taken to reason is: 58773418 milliseconds. 

Statement: [http://example.org/fictionalchars#hasSpouse, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 27 derivations
Statement: [http://example.org/fictionalchars#hasBloodRelation, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 63 derivations
Statement: [http://example.org/fcsmps#SantasHelper, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Animal] has 6 derivations
Statement: [http://example.org/fictionalchars#hasInlaw, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 39 derivations
Statement: [http://example.org/fcsmps#Mona, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fictionalchars#Human, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 96 derivations
Statement: [http://example.org/fictionalchars#Man, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 54 derivations
Statement: [http://example.org/fictionalchars#hasFatherInLaw, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 21 derivations
Statement: [http://example.org/fcsmps#Lisa, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fictionalchars#hasFather, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 24 derivations
Statement: [http://example.org/fcsmps#Patty, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fcsmps#Maggie, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fcsmps#SpringfieldElementary, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fcsmps#School] has 3 derivations
Statement: [http://example.org/fcsmps#Tyrone, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fictionalchars#hasAunt, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 18 derivations
Statement: [http://example.org/fcsmps#Bill, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fcsmps#Yuma, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fcsmps#Springfield, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Location] has 6 derivations
Statement: [http://example.org/fcsmps#Orville, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
